round_num,venue,date,year,team_1_team_name,team_1_q1_goals,team_1_q1_behinds,team_1_q2_goals,team_1_q2_behinds,team_1_q3_goals,team_1_q3_behinds,team_1_final_goals,team_1_final_behinds,team_2_team_name,team_2_q1_goals,team_2_q1_behinds,team_2_q2_goals,team_2_q2_behinds,team_2_q3_goals,team_2_q3_behinds,team_2_final_goals,team_2_final_behinds
Semi Final,Brunswick St,1898-09-17 14:30,1898,Collingwood,1.0,2.0,1.0,4.0,1.0,4.0,1.0,5.0,Fitzroy,0.0,3.0,1.0,5.0,1.0,8.0,2.0,10.0
Grand Final,Junction Oval,1898-09-24 14:50,1898,Essendon,1.0,0.0,3.0,1.0,3.0,2.0,3.0,5.0,Fitzroy,2.0,5.0,4.0,5.0,5.0,6.0,5.0,8.0
1,Lake Oval,1899-05-13 15:00,1899,South Melbourne,2.0,3.0,4.0,7.0,7.0,13.0,10.0,13.0,Carlton,0.0,0.0,0.0,2.0,0.0,3.0,2.0,6.0
1,Corio Oval,1899-05-13 15:00,1899,Geelong,3.0,2.0,6.0,3.0,6.0,3.0,8.0,6.0,Collingwood,0.0,2.0,1.0,5.0,3.0,7.0,3.0,9.0
1,Brunswick St,1899-05-13 15:00,1899,Fitzroy,2.0,1.0,2.0,4.0,3.0,8.0,6.0,11.0,Essendon,0.0,3.0,0.0,5.0,0.0,6.0,0.0,9.0
1,M.C.G.,1899-05-13 15:00,1899,Melbourne,1.0,1.0,9.0,9.0,12.0,13.0,16.0,20.0,St Kilda,2.0,4.0,2.0,4.0,2.0,5.0,3.0,5.0
2,Princes Park,1899-05-20 15:00,1899,Carlton,0.0,1.0,0.0,2.0,1.0,4.0,1.0,5.0,Geelong,2.0,0.0,3.0,3.0,3.0,4.0,5.0,6.0
2,Victoria Park,1899-05-20 15:00,1899,Collingwood,0.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,Melbourne,2.0,4.0,3.0,7.0,6.0,8.0,7.0,12.0
2,Junction Oval,1899-05-20 15:00,1899,St Kilda,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,Essendon,1.0,0.0,4.0,9.0,5.0,14.0,8.0,18.0
2,Lake Oval,1899-05-20 15:00,1899,South Melbourne,0.0,3.0,2.0,5.0,3.0,6.0,5.0,8.0,Fitzroy,1.0,1.0,2.0,4.0,6.0,5.0,6.0,6.0
3,Victoria Park,1899-05-24 11:00,1899,Collingwood,6.0,3.0,8.0,6.0,11.0,8.0,13.0,9.0,St Kilda,1.0,0.0,1.0,2.0,2.0,4.0,2.0,6.0
3,Princes Park,1899-05-24 15:00,1899,Carlton,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Melbourne,1.0,1.0,2.0,2.0,4.0,8.0,6.0,9.0
3,East Melbourne,1899-05-24 15:00,1899,Essendon,0.0,3.0,0.0,3.0,0.0,7.0,1.0,9.0,South Melbourne,0.0,3.0,0.0,7.0,0.0,7.0,0.0,9.0
3,Corio Oval,1899-05-24 15:00,1899,Geelong,0.0,4.0,0.0,4.0,0.0,7.0,0.0,8.0,Fitzroy,0.0,0.0,2.0,5.0,3.0,5.0,4.0,8.0
4,East Melbourne,1899-05-27 15:00,1899,Essendon,1.0,2.0,3.0,3.0,5.0,10.0,6.0,12.0,Carlton,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
4,Lake Oval,1899-05-27 15:00,1899,South Melbourne,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,Collingwood,1.0,3.0,2.0,9.0,2.0,11.0,3.0,11.0
4,Brunswick St,1899-05-27 15:00,1899,Fitzroy,2.0,5.0,3.0,7.0,6.0,12.0,7.0,14.0,St Kilda,3.0,0.0,4.0,2.0,4.0,2.0,5.0,3.0
4,M.C.G.,1899-05-27 15:00,1899,Melbourne,3.0,2.0,4.0,2.0,4.0,6.0,4.0,8.0,Geelong,0.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0
5,Princes Park,1899-06-03 15:00,1899,Carlton,3.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,Collingwood,1.0,2.0,3.0,6.0,5.0,10.0,7.0,10.0
5,Corio Oval,1899-06-03 15:00,1899,Geelong,1.0,1.0,1.0,2.0,2.0,4.0,3.0,10.0,Essendon,1.0,4.0,1.0,6.0,2.0,6.0,3.0,6.0
5,M.C.G.,1899-06-03 15:00,1899,Melbourne,2.0,3.0,3.0,7.0,4.0,10.0,4.0,11.0,Fitzroy,0.0,2.0,2.0,4.0,3.0,6.0,3.0,6.0
5,Junction Oval,1899-06-03 15:00,1899,St Kilda,1.0,3.0,2.0,8.0,3.0,8.0,4.0,9.0,South Melbourne,5.0,2.0,7.0,3.0,8.0,6.0,10.0,10.0
6,Junction Oval,1899-06-10 15:00,1899,St Kilda,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,Carlton,0.0,0.0,0.0,7.0,1.0,7.0,4.0,7.0
6,Victoria Park,1899-06-10 15:00,1899,Collingwood,1.0,4.0,1.0,5.0,1.0,5.0,1.0,7.0,Fitzroy,1.0,0.0,3.0,2.0,4.0,4.0,5.0,5.0
6,East Melbourne,1899-06-10 15:00,1899,Essendon,2.0,3.0,2.0,3.0,3.0,6.0,4.0,6.0,Melbourne,0.0,1.0,0.0,7.0,1.0,7.0,1.0,10.0
6,Lake Oval,1899-06-10 15:00,1899,South Melbourne,0.0,3.0,2.0,4.0,2.0,5.0,5.0,5.0,Geelong,2.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0
7,Brunswick St,1899-06-17 15:00,1899,Fitzroy,1.0,3.0,1.0,6.0,4.0,9.0,5.0,15.0,Carlton,1.0,2.0,1.0,3.0,1.0,4.0,1.0,7.0
7,Victoria Park,1899-06-17 15:00,1899,Collingwood,1.0,5.0,5.0,9.0,5.0,9.0,6.0,12.0,Essendon,2.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0
7,Junction Oval,1899-06-17 15:00,1899,St Kilda,1.0,2.0,2.0,6.0,3.0,8.0,3.0,13.0,Geelong,6.0,1.0,7.0,2.0,12.0,4.0,12.0,6.0
7,M.C.G.,1899-06-17 15:00,1899,Melbourne,0.0,0.0,3.0,3.0,5.0,6.0,7.0,8.0,South Melbourne,2.0,1.0,4.0,2.0,5.0,5.0,6.0,7.0
8,Princes Park,1899-06-24 15:00,1899,Carlton,0.0,3.0,1.0,4.0,2.0,5.0,3.0,6.0,South Melbourne,0.0,1.0,0.0,2.0,0.0,5.0,0.0,5.0
8,Victoria Park,1899-06-24 15:00,1899,Collingwood,1.0,5.0,2.0,6.0,2.0,8.0,2.0,8.0,Geelong,0.0,2.0,1.0,4.0,3.0,5.0,9.0,7.0
8,East Melbourne,1899-06-24 15:00,1899,Essendon,3.0,6.0,4.0,6.0,5.0,11.0,6.0,15.0,Fitzroy,1.0,0.0,6.0,3.0,7.0,3.0,10.0,3.0
8,Junction Oval,1899-06-24 15:00,1899,St Kilda,2.0,3.0,2.0,4.0,2.0,7.0,2.0,8.0,Melbourne,2.0,1.0,2.0,3.0,3.0,6.0,5.0,7.0
9,Corio Oval,1899-07-08 15:00,1899,Geelong,2.0,1.0,8.0,3.0,8.0,5.0,9.0,9.0,Carlton,2.0,2.0,2.0,2.0,4.0,2.0,5.0,3.0
9,M.C.G.,1899-07-08 15:00,1899,Melbourne,1.0,4.0,1.0,5.0,1.0,6.0,1.0,7.0,Collingwood,0.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0
9,East Melbourne,1899-07-08 15:00,1899,Essendon,4.0,6.0,5.0,10.0,10.0,16.0,11.0,19.0,St Kilda,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
9,Brunswick St,1899-07-08 15:00,1899,Fitzroy,2.0,1.0,5.0,4.0,5.0,7.0,9.0,8.0,South Melbourne,1.0,1.0,2.0,1.0,3.0,3.0,4.0,5.0
10,M.C.G.,1899-07-15 15:00,1899,Melbourne,2.0,6.0,3.0,7.0,4.0,11.0,7.0,12.0,Carlton,0.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0
10,Junction Oval,1899-07-15 15:00,1899,St Kilda,0.0,0.0,0.0,3.0,1.0,4.0,1.0,5.0,Collingwood,4.0,1.0,6.0,4.0,8.0,9.0,13.0,16.0
10,Lake Oval,1899-07-15 15:00,1899,South Melbourne,0.0,0.0,2.0,2.0,3.0,2.0,5.0,5.0,Essendon,2.0,2.0,4.0,4.0,6.0,8.0,7.0,9.0
10,Brunswick St,1899-07-15 15:00,1899,Fitzroy,0.0,0.0,0.0,3.0,1.0,5.0,3.0,5.0,Geelong,1.0,2.0,3.0,5.0,7.0,7.0,8.0,10.0
11,Princes Park,1899-07-22 15:00,1899,Carlton,0.0,1.0,2.0,1.0,2.0,5.0,3.0,8.0,Essendon,0.0,3.0,2.0,6.0,3.0,8.0,8.0,9.0
11,Victoria Park,1899-07-22 15:00,1899,Collingwood,2.0,3.0,5.0,9.0,5.0,9.0,5.0,9.0,South Melbourne,0.0,0.0,0.0,2.0,4.0,5.0,5.0,6.0
11,Junction Oval,1899-07-22 15:00,1899,St Kilda,2.0,1.0,3.0,3.0,3.0,4.0,4.0,6.0,Fitzroy,3.0,4.0,6.0,5.0,8.0,11.0,12.0,12.0
11,Corio Oval,1899-07-22 15:00,1899,Geelong,1.0,2.0,3.0,4.0,4.0,6.0,5.0,6.0,Melbourne,0.0,3.0,2.0,6.0,2.0,10.0,2.0,10.0
12,Victoria Park,1899-07-29 15:00,1899,Collingwood,2.0,2.0,2.0,6.0,4.0,8.0,5.0,13.0,Carlton,1.0,0.0,1.0,0.0,3.0,1.0,4.0,3.0
12,East Melbourne,1899-07-29 15:00,1899,Essendon,4.0,2.0,5.0,2.0,7.0,6.0,10.0,7.0,Geelong,0.0,1.0,6.0,5.0,6.0,5.0,6.0,7.0
12,Brunswick St,1899-07-29 15:00,1899,Fitzroy,2.0,1.0,6.0,3.0,6.0,5.0,6.0,5.0,Melbourne,3.0,3.0,3.0,6.0,3.0,7.0,4.0,9.0
12,Lake Oval,1899-07-29 15:00,1899,South Melbourne,0.0,2.0,2.0,5.0,5.0,6.0,8.0,9.0,St Kilda,1.0,1.0,1.0,1.0,2.0,4.0,3.0,6.0
13,Princes Park,1899-08-05 15:00,1899,Carlton,1.0,4.0,2.0,8.0,5.0,10.0,6.0,11.0,St Kilda,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
13,Brunswick St,1899-08-05 15:00,1899,Fitzroy,0.0,2.0,1.0,4.0,1.0,6.0,3.0,7.0,Collingwood,1.0,3.0,3.0,4.0,4.0,7.0,5.0,7.0
13,M.C.G.,1899-08-05 15:00,1899,Melbourne,1.0,1.0,3.0,4.0,3.0,6.0,3.0,7.0,Essendon,1.0,2.0,2.0,3.0,5.0,7.0,5.0,8.0
13,Corio Oval,1899-08-05 15:00,1899,Geelong,0.0,0.0,5.0,5.0,6.0,5.0,7.0,12.0,South Melbourne,1.0,2.0,1.0,2.0,2.0,7.0,3.0,9.0
14,Princes Park,1899-08-12 15:00,1899,Carlton,0.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,Fitzroy,2.0,3.0,2.0,5.0,3.0,7.0,5.0,9.0
14,East Melbourne,1899-08-12 15:00,1899,Essendon,0.0,0.0,4.0,2.0,4.0,5.0,4.0,7.0,Collingwood,2.0,1.0,4.0,2.0,4.0,3.0,8.0,5.0
14,Corio Oval,1899-08-12 15:00,1899,Geelong,2.0,4.0,8.0,10.0,12.0,16.0,16.0,23.0,St Kilda,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
14,Lake Oval,1899-08-12 15:00,1899,South Melbourne,3.0,4.0,4.0,7.0,5.0,13.0,6.0,13.0,Melbourne,0.0,3.0,4.0,4.0,4.0,4.0,6.0,6.0
15,Brunswick St,1899-08-26 14:30,1899,Fitzroy,1.0,0.0,3.0,4.0,5.0,9.0,5.0,11.0,Carlton,2.0,2.0,4.0,2.0,5.0,3.0,6.0,4.0
15,Lake Oval,1899-08-26 14:30,1899,Melbourne,2.0,2.0,2.0,3.0,3.0,4.0,3.0,7.0,Collingwood,2.0,3.0,3.0,5.0,4.0,8.0,6.0,9.0
15,East Melbourne,1899-08-26 14:30,1899,Essendon,2.0,9.0,7.0,15.0,13.0,22.0,16.0,24.0,St Kilda,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0
15,Corio Oval,1899-08-26 14:30,1899,Geelong,1.0,2.0,3.0,2.0,5.0,3.0,5.0,8.0,South Melbourne,0.0,0.0,2.0,1.0,4.0,4.0,6.0,5.0
16,Victoria Park,1899-09-02 14:30,1899,Collingwood,1.0,0.0,2.0,4.0,3.0,6.0,5.0,8.0,Carlton,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0
16,East Melbourne,1899-09-02 14:30,1899,Essendon,1.0,4.0,2.0,6.0,4.0,12.0,4.0,15.0,Geelong,0.0,4.0,3.0,8.0,5.0,10.0,6.0,11.0
16,Brunswick St,1899-09-02 14:30,1899,Fitzroy,0.0,4.0,2.0,8.0,3.0,9.0,5.0,10.0,Melbourne,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
16,Junction Oval,1899-09-02 14:30,1899,St Kilda,0.0,2.0,0.0,2.0,1.0,5.0,1.0,6.0,South Melbourne,2.0,2.0,8.0,5.0,9.0,6.0,12.0,10.0
17,Princes Park,1899-09-09 14:30,1899,Carlton,1.0,0.0,2.0,0.0,6.0,3.0,6.0,5.0,Melbourne,0.0,1.0,0.0,2.0,0.0,2.0,2.0,4.0
17,Victoria Park,1899-09-09 14:30,1899,Collingwood,1.0,3.0,3.0,3.0,3.0,6.0,4.0,7.0,Fitzroy,2.0,3.0,2.0,4.0,5.0,6.0,6.0,9.0
17,Lake Oval,1899-09-09 14:30,1899,South Melbourne,0.0,1.0,2.0,8.0,2.0,9.0,3.0,10.0,Essendon,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0
17,Corio Oval,1899-09-09 14:30,1899,Geelong,4.0,7.0,13.0,13.0,18.0,21.0,23.0,24.0,St Kilda,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Grand Final,Junction Oval,1899-09-16 14:50,1899,Fitzroy,0.0,1.0,2.0,4.0,2.0,6.0,3.0,9.0,South Melbourne,2.0,3.0,2.0,3.0,3.0,7.0,3.0,8.0
1,Princes Park,1900-05-05 15:00,1900,Carlton,0.0,0.0,1.0,2.0,1.0,3.0,2.0,6.0,Geelong,0.0,3.0,0.0,7.0,3.0,10.0,4.0,11.0
1,Victoria Park,1900-05-05 15:00,1900,Collingwood,3.0,3.0,4.0,7.0,7.0,7.0,10.0,7.0,Fitzroy,3.0,1.0,4.0,6.0,5.0,8.0,6.0,10.0
1,East Melbourne,1900-05-05 15:00,1900,Essendon,1.0,0.0,8.0,4.0,8.0,4.0,12.0,10.0,South Melbourne,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0
1,Junction Oval,1900-05-05 15:00,1900,St Kilda,6.0,2.0,6.0,2.0,9.0,7.0,10.0,8.0,Melbourne,0.0,2.0,6.0,8.0,7.0,11.0,9.0,13.0
2,Brunswick St,1900-05-12 15:00,1900,Fitzroy,0.0,1.0,1.0,4.0,3.0,7.0,4.0,10.0,Carlton,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0
2,Corio Oval,1900-05-12 15:00,1900,Geelong,4.0,3.0,5.0,3.0,6.0,11.0,7.0,15.0,Collingwood,0.0,0.0,3.0,4.0,3.0,4.0,5.0,5.0
2,M.C.G.,1900-05-12 15:00,1900,Melbourne,0.0,1.0,1.0,2.0,3.0,2.0,5.0,4.0,Essendon,0.0,1.0,0.0,2.0,1.0,3.0,2.0,6.0
2,Lake Oval,1900-05-12 15:00,1900,South Melbourne,3.0,4.0,3.0,7.0,6.0,17.0,6.0,21.0,St Kilda,1.0,2.0,3.0,4.0,3.0,4.0,3.0,7.0
3,Princes Park,1900-08-18 15:00,1900,Carlton,4.0,0.0,4.0,0.0,5.0,6.0,6.0,6.0,Melbourne,0.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0
3,Victoria Park,1900-08-18 15:00,1900,Collingwood,0.0,3.0,1.0,8.0,3.0,9.0,5.0,15.0,South Melbourne,1.0,1.0,1.0,4.0,3.0,6.0,3.0,7.0
3,East Melbourne,1900-08-18 15:00,1900,Essendon,1.0,2.0,2.0,3.0,3.0,5.0,4.0,9.0,Fitzroy,1.0,3.0,2.0,5.0,3.0,7.0,3.0,9.0
3,Junction Oval,1900-08-18 15:00,1900,St Kilda,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,Geelong,1.0,2.0,5.0,7.0,5.0,12.0,7.0,16.0
4,East Melbourne,1900-05-23 15:00,1900,Essendon,2.0,2.0,4.0,3.0,8.0,5.0,13.0,7.0,Collingwood,1.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
4,Junction Oval,1900-05-24 15:00,1900,St Kilda,1.0,0.0,2.0,2.0,2.0,3.0,2.0,6.0,Carlton,0.0,2.0,1.0,4.0,2.0,9.0,3.0,9.0
4,Brunswick St,1900-05-24 15:00,1900,Fitzroy,2.0,5.0,3.0,13.0,4.0,16.0,6.0,19.0,South Melbourne,2.0,0.0,3.0,0.0,3.0,2.0,3.0,4.0
4,Corio Oval,1900-05-24 15:00,1900,Geelong,3.0,2.0,3.0,6.0,8.0,10.0,11.0,15.0,Melbourne,0.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0
5,Princes Park,1900-05-26 15:00,1900,Carlton,0.0,1.0,1.0,3.0,1.0,4.0,2.0,6.0,Essendon,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0
5,Victoria Park,1900-05-26 15:00,1900,Collingwood,3.0,2.0,5.0,3.0,7.0,8.0,9.0,11.0,St Kilda,0.0,1.0,2.0,2.0,2.0,3.0,2.0,7.0
5,M.C.G.,1900-05-26 15:00,1900,Melbourne,1.0,1.0,2.0,7.0,2.0,8.0,3.0,9.0,Fitzroy,3.0,4.0,4.0,5.0,7.0,5.0,10.0,6.0
5,Lake Oval,1900-05-26 15:00,1900,South Melbourne,3.0,0.0,3.0,3.0,3.0,5.0,5.0,7.0,Geelong,0.0,1.0,0.0,1.0,1.0,3.0,3.0,5.0
6,Princes Park,1900-06-02 15:00,1900,Carlton,2.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0,Collingwood,0.0,3.0,0.0,5.0,0.0,7.0,0.0,9.0
6,Junction Oval,1900-06-02 15:00,1900,St Kilda,1.0,1.0,2.0,3.0,2.0,4.0,2.0,6.0,Essendon,2.0,4.0,2.0,6.0,2.0,8.0,3.0,11.0
6,Lake Oval,1900-06-02 15:00,1900,South Melbourne,1.0,0.0,1.0,4.0,4.0,7.0,6.0,8.0,Melbourne,2.0,4.0,3.0,4.0,5.0,4.0,6.0,5.0
6,Brunswick St,1900-06-02 15:20,1900,Fitzroy,1.0,3.0,2.0,4.0,4.0,4.0,6.0,10.0,Geelong,0.0,2.0,0.0,3.0,1.0,5.0,1.0,6.0
7,Lake Oval,1900-06-09 15:00,1900,South Melbourne,1.0,1.0,1.0,2.0,3.0,5.0,4.0,6.0,Carlton,0.0,0.0,0.0,4.0,1.0,5.0,2.0,6.0
7,M.C.G.,1900-06-09 15:00,1900,Melbourne,2.0,2.0,5.0,8.0,7.0,10.0,8.0,18.0,Collingwood,1.0,3.0,2.0,3.0,4.0,4.0,5.0,7.0
7,Corio Oval,1900-06-09 15:00,1900,Geelong,1.0,1.0,1.0,5.0,3.0,5.0,8.0,5.0,Essendon,1.0,3.0,1.0,4.0,4.0,5.0,4.0,7.0
7,Brunswick St,1900-06-09 15:00,1900,Fitzroy,1.0,3.0,8.0,12.0,10.0,13.0,16.0,20.0,St Kilda,1.0,3.0,1.0,3.0,2.0,4.0,2.0,5.0
8,Corio Oval,1900-06-23 15:00,1900,Geelong,3.0,4.0,3.0,6.0,5.0,9.0,5.0,9.0,Carlton,0.0,1.0,1.0,5.0,1.0,5.0,3.0,13.0
8,Brunswick St,1900-06-23 15:00,1900,Fitzroy,2.0,2.0,3.0,2.0,4.0,3.0,6.0,6.0,Collingwood,0.0,3.0,0.0,4.0,2.0,8.0,2.0,8.0
8,Lake Oval,1900-06-23 15:00,1900,South Melbourne,1.0,7.0,2.0,11.0,3.0,11.0,4.0,14.0,Essendon,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
8,M.C.G.,1900-06-23 15:00,1900,Melbourne,2.0,4.0,6.0,10.0,10.0,18.0,15.0,18.0,St Kilda,1.0,0.0,2.0,0.0,2.0,2.0,4.0,5.0
9,Princes Park,1900-06-30 15:00,1900,Carlton,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,Fitzroy,1.0,3.0,1.0,8.0,1.0,10.0,7.0,11.0
9,Victoria Park,1900-06-30 15:00,1900,Collingwood,5.0,2.0,6.0,2.0,6.0,4.0,6.0,6.0,Geelong,0.0,0.0,2.0,5.0,3.0,5.0,3.0,5.0
9,East Melbourne,1900-06-30 15:00,1900,Essendon,0.0,2.0,1.0,3.0,1.0,4.0,2.0,6.0,Melbourne,4.0,3.0,5.0,5.0,5.0,6.0,6.0,8.0
9,Junction Oval,1900-06-30 15:00,1900,St Kilda,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,South Melbourne,1.0,5.0,3.0,12.0,4.0,16.0,5.0,22.0
10,M.C.G.,1900-07-07 15:00,1900,Melbourne,4.0,4.0,4.0,7.0,7.0,11.0,9.0,14.0,Carlton,0.0,0.0,2.0,1.0,3.0,1.0,5.0,3.0
10,Lake Oval,1900-07-07 15:00,1900,South Melbourne,1.0,0.0,2.0,3.0,3.0,4.0,3.0,8.0,Collingwood,0.0,3.0,0.0,8.0,1.0,12.0,2.0,12.0
10,Brunswick St,1900-07-07 15:00,1900,Fitzroy,3.0,0.0,4.0,6.0,4.0,11.0,7.0,12.0,Essendon,1.0,4.0,3.0,5.0,4.0,8.0,5.0,10.0
10,Corio Oval,1900-07-07 15:00,1900,Geelong,1.0,2.0,3.0,5.0,6.0,6.0,13.0,8.0,St Kilda,1.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0
11,Princes Park,1900-07-14 15:00,1900,Carlton,2.0,1.0,3.0,2.0,5.0,5.0,7.0,7.0,St Kilda,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0
11,Victoria Park,1900-07-14 15:00,1900,Collingwood,3.0,6.0,5.0,9.0,5.0,11.0,6.0,14.0,Essendon,1.0,0.0,3.0,1.0,4.0,5.0,4.0,5.0
11,Lake Oval,1900-07-14 15:00,1900,South Melbourne,0.0,1.0,2.0,2.0,4.0,7.0,4.0,9.0,Fitzroy,0.0,2.0,3.0,7.0,4.0,7.0,5.0,9.0
11,M.C.G.,1900-07-14 15:00,1900,Melbourne,0.0,4.0,1.0,8.0,1.0,13.0,4.0,16.0,Geelong,1.0,0.0,2.0,1.0,4.0,1.0,4.0,5.0
12,East Melbourne,1900-07-28 15:00,1900,Essendon,2.0,0.0,8.0,6.0,8.0,7.0,12.0,12.0,Carlton,3.0,0.0,3.0,0.0,4.0,5.0,5.0,5.0
12,Junction Oval,1900-07-28 15:00,1900,St Kilda,0.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,Collingwood,1.0,7.0,3.0,8.0,5.0,10.0,6.0,12.0
12,Brunswick St,1900-07-28 15:00,1900,Fitzroy,3.0,3.0,3.0,4.0,5.0,6.0,8.0,9.0,Melbourne,1.0,1.0,3.0,5.0,3.0,6.0,4.0,8.0
12,Corio Oval,1900-07-28 15:00,1900,Geelong,2.0,0.0,4.0,4.0,6.0,8.0,10.0,10.0,South Melbourne,2.0,3.0,3.0,4.0,3.0,5.0,3.0,6.0
13,Victoria Park,1900-08-04 15:00,1900,Collingwood,2.0,4.0,7.0,5.0,8.0,6.0,14.0,12.0,Carlton,2.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0
13,East Melbourne,1900-08-04 15:00,1900,Essendon,6.0,2.0,8.0,6.0,10.0,10.0,17.0,15.0,St Kilda,0.0,1.0,1.0,4.0,1.0,7.0,3.0,7.0
13,Corio Oval,1900-08-04 15:00,1900,Geelong,0.0,1.0,3.0,4.0,5.0,8.0,8.0,9.0,Fitzroy,0.0,5.0,0.0,5.0,0.0,5.0,1.0,6.0
13,M.C.G.,1900-08-04 15:00,1900,Melbourne,2.0,2.0,4.0,4.0,6.0,8.0,6.0,8.0,South Melbourne,2.0,1.0,2.0,5.0,4.0,5.0,7.0,6.0
14,Princes Park,1900-08-11 15:00,1900,Carlton,0.0,5.0,3.0,6.0,4.0,10.0,5.0,15.0,South Melbourne,1.0,1.0,2.0,2.0,2.0,5.0,2.0,7.0
14,Victoria Park,1900-08-11 15:00,1900,Collingwood,3.0,4.0,7.0,7.0,9.0,10.0,10.0,13.0,Melbourne,1.0,1.0,1.0,2.0,5.0,3.0,7.0,4.0
14,East Melbourne,1900-08-11 15:00,1900,Essendon,2.0,0.0,4.0,2.0,6.0,3.0,10.0,7.0,Geelong,3.0,4.0,4.0,5.0,6.0,10.0,6.0,11.0
14,Junction Oval,1900-08-11 15:00,1900,St Kilda,3.0,5.0,3.0,5.0,7.0,7.0,7.0,7.0,Fitzroy,0.0,5.0,4.0,15.0,7.0,18.0,10.0,22.0
15,Brunswick St,1900-08-25 14:30,1900,Fitzroy,2.0,2.0,4.0,4.0,7.0,10.0,9.0,13.0,Carlton,1.0,1.0,3.0,5.0,3.0,7.0,5.0,8.0
15,Victoria Park,1900-08-25 14:30,1900,Collingwood,2.0,3.0,2.0,7.0,4.0,13.0,8.0,20.0,St Kilda,0.0,2.0,0.0,4.0,0.0,7.0,0.0,9.0
15,Lake Oval,1900-08-25 14:30,1900,South Melbourne,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,Essendon,3.0,2.0,4.0,3.0,5.0,4.0,9.0,5.0
15,East Melbourne,1900-08-25 14:30,1900,Melbourne,2.0,7.0,4.0,7.0,5.0,14.0,5.0,15.0,Geelong,0.0,2.0,3.0,8.0,3.0,8.0,3.0,10.0
16,Princes Park,1900-09-01 14:30,1900,Carlton,1.0,3.0,1.0,5.0,2.0,6.0,4.0,7.0,South Melbourne,1.0,2.0,4.0,5.0,4.0,5.0,4.0,6.0
16,Corio Oval,1900-09-01 14:30,1900,Geelong,0.0,2.0,3.0,6.0,4.0,6.0,6.0,8.0,Collingwood,2.0,1.0,2.0,1.0,4.0,7.0,4.0,7.0
16,East Melbourne,1900-09-01 14:30,1900,Essendon,3.0,1.0,4.0,2.0,6.0,3.0,6.0,3.0,Fitzroy,0.0,0.0,4.0,3.0,4.0,3.0,5.0,6.0
16,Junction Oval,1900-09-01 14:30,1900,St Kilda,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,Melbourne,2.0,7.0,4.0,10.0,11.0,14.0,12.0,14.0
17,East Melbourne,1900-09-08 14:30,1900,Essendon,3.0,6.0,7.0,11.0,8.0,16.0,12.0,23.0,Carlton,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0
17,Lake Oval,1900-09-08 14:30,1900,Melbourne,1.0,2.0,2.0,3.0,3.0,4.0,3.0,6.0,Collingwood,0.0,1.0,2.0,5.0,4.0,6.0,4.0,6.0
17,Brunswick St,1900-09-08 14:30,1900,Fitzroy,3.0,4.0,5.0,5.0,6.0,8.0,7.0,9.0,South Melbourne,0.0,2.0,0.0,5.0,1.0,8.0,2.0,8.0
17,Junction Oval,1900-09-08 14:30,1900,St Kilda,1.0,4.0,1.0,8.0,3.0,9.0,5.0,9.0,Geelong,1.0,4.0,4.0,6.0,5.0,8.0,7.0,15.0
